incident_name,incident_dateonly_created,incident_county,incident_acres_burned,incident_latitude,incident_longitude,MONTH_fire,DAY_OF_WEEK_fire,SEASON_fire,FIRE_SIZE_CAT,DATE,TMAX,TMIN,AWND,PRCP,TAVG_CAT,TMAX_CAT,TMIN_CAT,PRCP_CAT,MONTH_weather,DAY_OF_WEEK_weather,SEASON_weather,WILDFIRE_OCCURRENCE
Demo LA,2026-05-06,Los Angeles,100.0,34.05,-118.25,5.0,3.0,Spring,Medium,2026-05-06,25.0,15.0,2.0,0.0,Medium,Medium,Low,Dry,5.0,3.0,Spring,0.67
Demo Orange,2026-05-06,Orange,100.0,33.75,-117.87,5.0,3.0,Spring,Medium,2026-05-06,27.0,16.0,2.0,0.0,Medium,High,Low,Dry,5.0,3.0,Spring,0.81
Byron Fire,2020-04-27,Contra Costa,47.0,37.82066,-121.595225,4.0,0.0,Spring,Medium,2020-04-27,,23.9,17.2,2.3,0.0,Unknown,Medium,High,Dry,4.0,0.0,Summer,1.0
Interstate 5 Fire,2020-05-03,Kings,2060.0,36.075003,-120.106407,5.0,6.0,Spring,Large,2020-05-03,,26.1,16.1,1.7,0.0,Unknown,Medium,Medium,Dry,5.0,6.0,Summer,1.0
Harley Fire,2020-05-28,Riverside,60.0,33.83167,-117.34934,5.0,3.0,Spring,Medium,2020-05-28,,22.2,17.2,2.1,0.0,Unknown,Medium,High,Dry,5.0,3.0,Summer,1.0
Creek Fire,2020-05-30,Contra Costa,60.0,35.9994,-86.8616,5.0,5.0,Spring,Medium,2020-05-30,,25.0,17.8,2.4,0.0,Unknown,Medium,High,Dry,5.0,5.0,Summer,1.0
Acres Fire,2020-06-01,Madera,237.0,37.11806,-119.93221,6.0,0.0,Summer,Large,2020-06-01,,31.1,16.7,1.8,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0
Amoruso Fire,2020-06-01,Placer,670.0,38.824371,-121.390862,6.0,0.0,Summer,Large,2020-06-01,,31.1,16.7,1.8,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0
Nash Fire,2020-06-01,Mendocino,10.0,39.1296,-123.48018,6.0,0.0,Summer,Small,2020-06-01,,31.1,16.7,1.8,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Horn Fire ,2020-06-02,Lassen,37.0,40.809323,-120.288882,6.0,1.0,Summer,Medium,2020-06-02,,28.9,17.8,1.6,0.0,Unknown,High,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Smoketree Fire,2020-06-02,Riverside,129.0,33.782532,-116.524014,6.0,1.0,Summer,Medium,2020-06-02,,28.9,17.8,1.6,0.0,Unknown,High,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Wildlife Fire,2020-06-03,Solano,300.0,38.232281,-122.042199,6.0,2.0,Summer,Large,2020-06-03,,34.4,18.3,1.8,0.0,Unknown,High,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Silver Fire,2020-06-04,Santa Clara,19.0,37.329163,-121.726223,6.0,3.0,Summer,Small,2020-06-04,,22.2,17.8,3.1,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Brock Fire,2020-06-04,Shasta,15.0,40.837885,-122.097933,6.0,3.0,Summer,Small,2020-06-04,,22.2,17.8,3.1,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Colleen Fire,2020-06-04,Santa Clara,126.0,37.229703,-121.851895,6.0,3.0,Summer,Medium,2020-06-04,,22.2,17.8,3.1,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Karchner Fire,2020-06-05,Placer,39.0,38.98487,-121.340239,6.0,4.0,Summer,Medium,2020-06-05,,22.2,17.8,1.9,0.0,Unknown,Medium,High,Dry,6.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Lakeville Fire,2020-06-05,Sonoma,141.0,38.224849,-122.549816,6.0,4.0,Summer,Medium,2020-06-05,,22.2,17.8,1.9,0.0,Unknown,Medium,High,Dry,6.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
McGary Fire ,2020-06-05,Solano,79.0,38.196893,-122.156313,6.0,4.0,Summer,Medium,2020-06-05,,22.2,17.8,1.9,0.0,Unknown,Medium,High,Dry,6.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Quail Fire,2020-06-06,Solano,1837.0,38.470809,-122.038208,6.0,5.0,Summer,Large,2020-06-06,,23.3,17.8,2.0,0.0,Unknown,Medium,High,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Willow Fire ,2020-06-06,Contra Costa,100.0,37.994368,-122.002811,6.0,5.0,Summer,Medium,2020-06-06,,23.3,17.8,2.0,0.0,Unknown,Medium,High,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Gulch Fire,2020-06-06,Sonoma,107.0,38.216134,-122.536406,6.0,5.0,Summer,Medium,2020-06-06,,23.3,17.8,2.0,0.0,Unknown,Medium,High,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bitterwater Fire,2020-06-07,Monterey,211.0,36.2644,-121.0781,6.0,6.0,Summer,Large,2020-06-07,,25.6,16.1,2.4,0.0,Unknown,Medium,Medium,Dry,6.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hunters Fire,2020-06-07,Mariposa,85.0,37.61955,-120.215454,6.0,6.0,Summer,Medium,2020-06-07,,25.6,16.1,2.4,0.0,Unknown,Medium,Medium,Dry,6.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sperry Fire,2020-06-08,Stanislaus,80.0,37.463636,-121.16483,6.0,0.0,Summer,Medium,2020-06-08,,33.3,13.3,2.0,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Grand Fire,2020-06-08,Riverside,27.0,33.638067,-117.37581,6.0,0.0,Summer,Small,2020-06-08,,33.3,13.3,2.0,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Fire ,2020-06-08,Monterey,230.0,35.94979,-120.81509,6.0,0.0,Summer,Large,2020-06-08,,33.3,13.3,2.0,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Fire,2020-06-08,Riverside,100.0,33.82925,-117.46036,6.0,0.0,Summer,Medium,2020-06-08,,33.3,13.3,2.0,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Oak Fire,2020-06-08,Riverside,20.0,33.78275,-116.89655,6.0,0.0,Summer,Small,2020-06-08,,33.3,13.3,2.0,0.0,Unknown,High,Medium,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cronan Fire ,2020-06-09,El Dorado,29.0,38.827755,-120.988571,6.0,1.0,Summer,Small,2020-06-09,,37.8,17.2,1.7,0.0,Unknown,High,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Vineyard Fire ,2020-06-09,Mendocino,151.0,38.89695,-123.21318,6.0,1.0,Summer,Medium,2020-06-09,,37.8,17.2,1.7,0.0,Unknown,High,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
India Fire,2020-06-09,San Diego,1100.0,33.37579,-117.47166,6.0,1.0,Summer,Large,2020-06-09,,37.8,17.2,1.7,0.0,Unknown,High,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornetts Fire,2020-06-13,Mariposa,191.0,37.40827,-120.08522,6.0,5.0,Summer,Large,2020-06-13,,24.4,16.7,2.6,0.0,Unknown,Medium,Medium,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Dawson Fire ,2020-06-13,Riverside,10.0,33.776033,-117.461925,6.0,5.0,Summer,Small,2020-06-13,,24.4,16.7,2.6,0.0,Unknown,Medium,Medium,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hopland Fire,2020-06-13,Mendocino,34.0,39.14783,-80.49163,6.0,5.0,Summer,Small,2020-06-13,,24.4,16.7,2.6,0.0,Unknown,Medium,Medium,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Avila Fire,2020-06-15,San Luis Obispo,445.0,35.17977,-120.69959,6.0,0.0,Summer,Large,2020-06-15,,26.1,17.8,2.3,0.0,Unknown,Medium,High,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Riata Fire ,2020-06-16,San Luis Obispo,18.0,35.40953,-120.56823,6.0,1.0,Summer,Small,2020-06-16,,25.0,18.3,2.4,0.0,Unknown,Medium,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bitter Fire ,2020-06-16,San Benito,813.0,36.3011,-120.92925,6.0,1.0,Summer,Large,2020-06-16,,25.0,18.3,2.4,0.0,Unknown,Medium,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Walker Fire,2020-06-16,Calaveras,1455.0,38.07741,-120.72958,6.0,1.0,Summer,Large,2020-06-16,,25.0,18.3,2.4,0.0,Unknown,Medium,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Baker Fire,2020-06-17,Kern,165.0,35.27678,-118.6894,6.0,2.0,Summer,Large,2020-06-17,,24.4,17.2,2.6,0.0,Unknown,Medium,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Gyle Fire,2020-06-17,Tehama,68.0,40.000132,-122.205628,6.0,2.0,Summer,Medium,2020-06-17,,24.4,17.2,2.6,0.0,Unknown,Medium,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ridge Fire,2020-06-17,Monterey,83.0,35.9497,-121.42113,6.0,2.0,Summer,Medium,2020-06-17,,24.4,17.2,2.6,0.0,Unknown,Medium,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Liberty Fire,2020-06-17,San Joaquin,89.0,38.23432,-121.20828,6.0,2.0,Summer,Medium,2020-06-17,,24.4,17.2,2.6,0.0,Unknown,Medium,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Fire ,2020-06-17,Butte,95.0,39.52408,-121.60037,6.0,2.0,Summer,Medium,2020-06-17,,24.4,17.2,2.6,0.0,Unknown,Medium,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Fire,2020-06-18,Placer,110.0,38.89178,-121.33956,6.0,3.0,Summer,Medium,2020-06-18,,23.9,17.2,1.9,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Fork Fire,2020-06-18,Tulare,130.0,36.37085,-118.845123,6.0,3.0,Summer,Medium,2020-06-18,,23.9,17.2,1.9,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Teddy Fire,2020-06-18,Butte,13.0,39.37577,-121.45372,6.0,3.0,Summer,Small,2020-06-18,,23.9,17.2,1.9,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Honcut Fire,2020-06-20,Butte,89.0,39.36894,-121.53976,6.0,5.0,Summer,Medium,2020-06-20,,25.0,18.9,2.3,0.0,Unknown,Medium,High,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
East Fire,2020-06-20,Modoc,11.0,41.5017,-120.54161,6.0,5.0,Summer,Small,2020-06-20,,25.0,18.9,2.3,0.0,Unknown,Medium,High,Dry,6.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Grade Fire ,2020-06-22,Tulare,1050.0,36.5537,-119.19677,6.0,0.0,Summer,Large,2020-06-22,,24.4,18.3,2.1,0.0,Unknown,Medium,High,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Rico Fire ,2020-06-22,Monterey,348.0,35.9789,-120.87858,6.0,0.0,Summer,Large,2020-06-22,,24.4,18.3,2.1,0.0,Unknown,Medium,High,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
River Fire,2020-06-22,San Luis Obispo,15.0,35.62906,-120.68326,6.0,0.0,Summer,Small,2020-06-22,,24.4,18.3,2.1,0.0,Unknown,Medium,High,Dry,6.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
R-3 Fire,2020-06-24,Lassen,210.0,40.44793,-120.04635,6.0,2.0,Summer,Large,2020-06-24,,27.2,18.3,1.8,0.0,Unknown,High,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
58 Fire,2020-06-24,Riverside,12.0,33.27665,-115.96594,6.0,2.0,Summer,Small,2020-06-24,,27.2,18.3,1.8,0.0,Unknown,High,High,Dry,6.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Diablo Fire,2020-06-25,Stanislaus,202.0,37.46265,-121.18355,6.0,3.0,Summer,Large,2020-06-25,,23.9,17.8,2.4,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bend Fire,2020-06-25,San Luis Obispo,263.0,35.30742,-119.88048,6.0,3.0,Summer,Large,2020-06-25,,23.9,17.8,2.4,0.0,Unknown,Medium,High,Dry,6.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Avacado Fire,2020-06-30,Butte,136.0,39.3784,-121.4319,6.0,1.0,Summer,Medium,2020-06-30,,24.4,18.3,2.2,0.0,Unknown,Medium,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Flat Fire,2020-06-30,Trinity,62.0,40.791509,-123.437051,6.0,1.0,Summer,Medium,2020-06-30,,24.4,18.3,2.2,0.0,Unknown,Medium,High,Dry,6.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bonadelle Fire,2020-07-02,Madera,500.0,36.9678542,-119.9252132,7.0,3.0,Summer,Large,2020-07-02,,25.0,18.3,2.3,0.0,Unknown,Medium,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Nail Fire,2020-07-07,Colusa,25.0,39.35498,-122.65813,7.0,1.0,Summer,Small,2020-07-07,,26.1,18.3,3.0,0.0,Unknown,Medium,High,Dry,7.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Fire,2020-07-07,El Dorado,32.0,38.58488,-120.941267,7.0,1.0,Summer,Small,2020-07-07,,26.1,18.3,3.0,0.0,Unknown,Medium,High,Dry,7.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Tripp Fire ,2020-07-09,Riverside,10.0,33.551838,-116.7464168,7.0,3.0,Summer,Small,2020-07-09,,26.1,18.9,2.2,0.0,Unknown,Medium,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Fire,2020-07-13,Riverside,2.0,33.623968,-117.108421,7.0,0.0,Summer,Small,2020-07-13,,30.6,21.1,2.5,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Robinson Fire,2020-07-13,Butte,33.0,39.43227,-121.37994,7.0,0.0,Summer,Small,2020-07-13,,30.6,21.1,2.5,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Casino Fire,2020-07-13,Riverside,91.0,33.48429,-116.83552,7.0,0.0,Summer,Medium,2020-07-13,,30.6,21.1,2.5,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mineral Fire,2020-07-13,Fresno,29667.0,36.09493,-120.52193,7.0,0.0,Summer,Large,2020-07-13,,30.6,21.1,2.5,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hollow Fire,2020-07-16,Alameda,253.0,37.64044,-121.59374,7.0,3.0,Summer,Large,2020-07-16,,25.6,18.9,2.3,0.0,Unknown,Medium,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Badger Fire,2020-07-18,Siskiyou,557.0,41.79319,-122.69296,7.0,5.0,Summer,Large,2020-07-18,,26.7,18.3,2.4,0.0,Unknown,High,High,Dry,7.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hog Fire,2020-07-18,Lassen,9564.0,40.420886,-120.86375,7.0,5.0,Summer,Large,2020-07-18,,26.7,18.3,2.4,0.0,Unknown,High,High,Dry,7.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
July Complex,2020-07-24,"Siskiyou, Modoc",83261.0,41.699,-121.477,7.0,4.0,Summer,Large,2020-07-24,,23.9,18.3,2.6,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Jack Fire,2020-07-24,Riverside,145.0,33.93327,-117.033124,7.0,4.0,Summer,Medium,2020-07-24,,23.9,18.3,2.6,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hill Fire,2020-07-24,Colusa,138.0,39.013591,-122.359663,7.0,4.0,Summer,Medium,2020-07-24,,23.9,18.3,2.6,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Karen Fire,2020-07-25,Riverside,250.0,34.028116,-117.429598,7.0,5.0,Summer,Large,2020-07-25,,25.6,18.9,2.3,0.0,Unknown,Medium,High,Dry,7.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,
Ione Fire ,2020-07-26,Sacramento,51.0,38.420382,-121.044895,7.0,6.0,Summer,Medium,2020-07-26,,31.1,17.2,1.7,0.0,Unknown,High,High,Dry,7.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,
Ridge Fire,2020-07-27,Los Angeles,321.0,34.75844,-118.72004,7.0,0.0,Summer,Large,2020-07-27,,30.0,17.8,1.6,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,0.67,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Fire,2020-07-27,Humboldt,25.0,40.78804,-124.19954,7.0,0.0,Summer,Small,2020-07-27,,30.0,17.8,1.6,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cottonwood Fire,2020-07-27,Merced,788.0,37.083806,-121.101634,7.0,0.0,Summer,Large,2020-07-27,,30.0,17.8,1.6,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Rabbit Fire,2020-07-30,Riverside,104.0,33.934137,-117.034461,7.0,3.0,Summer,Medium,2020-07-30,,32.2,16.7,1.2,0.0,Unknown,High,Medium,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Dam Fire,2020-07-30,Los Angeles,220.0,34.17363,-117.889503,7.0,3.0,Summer,Large,2020-07-30,,32.2,16.7,1.2,0.0,Unknown,High,Medium,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sheep Fire,2020-07-30,Kern,233.0,35.14357,-118.7933,7.0,3.0,Summer,Large,2020-07-30,,32.2,16.7,1.2,0.0,Unknown,High,Medium,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Post Fire,2020-08-02,Los Angeles,120.0,34.04447,-118.21608,8.0,6.0,Summer,Medium,2020-08-02,,29.4,17.8,1.5,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Beale Fire,2020-08-02,Yuba,600.0,39.11307,-121.38178,8.0,6.0,Summer,Large,2020-08-02,,29.4,17.8,1.5,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sites Fire ,2020-08-02,Colusa,560.0,39.31313,-122.48525,8.0,6.0,Summer,Large,2020-08-02,,29.4,17.8,1.5,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
North Fire,2020-08-02,Lassen,6882.0,40.36764,-120.44811,8.0,6.0,Summer,Large,2020-08-02,,29.4,17.8,1.5,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Water Fire,2020-08-02,Riverside,52.0,33.924086,-116.641846,8.0,6.0,Summer,Medium,2020-08-02,,29.4,17.8,1.5,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sophia Fire,2020-08-02,El Dorado,36.0,38.686478,-121.103299,8.0,6.0,Summer,Medium,2020-08-02,,29.4,17.8,1.5,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Elsmere Fire,2020-08-03,Los Angeles,200.0,34.3428,-118.49731,8.0,0.0,Summer,Large,2020-08-03,,28.9,18.3,1.8,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Stagecoach Fire,2020-08-03,Kern,7760.0,35.43044,-118.53361,8.0,0.0,Summer,Large,2020-08-03,,28.9,18.3,1.8,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Trimmer Fire,2020-08-04,Fresno,594.0,36.90933,-119.2439,8.0,1.0,Summer,Large,2020-08-04,,27.8,19.4,2.2,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Pass Fire,2020-08-04,San Luis Obispo,322.0,35.61521,-120.40457,8.0,1.0,Summer,Large,2020-08-04,,27.8,19.4,2.2,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Fort Fire,2020-08-06,Kern,277.0,34.93929,-118.92967,8.0,3.0,Summer,Large,2020-08-06,,26.7,19.4,2.2,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Texas Fire,2020-08-06,Los Angeles,210.0,-118.46115,-118.46115,8.0,3.0,Summer,Large,2020-08-06,,26.7,19.4,2.2,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
R-1 Fire,2020-08-11,Lassen,285.0,40.590714,-120.549595,8.0,1.0,Summer,Large,2020-08-11,,30.0,16.1,1.2,0.0,Unknown,High,Medium,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Lake Fire,2020-08-12,Los Angeles,31089.0,34.679,-118.452,8.0,2.0,Summer,Large,2020-08-12,,31.7,16.1,1.2,0.0,Unknown,High,Medium,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Carrizo Fire,2020-08-12,San Luis Obispo,183.0,35.308259,-119.987565,8.0,2.0,Summer,Large,2020-08-12,,31.7,16.1,1.2,0.0,Unknown,High,Medium,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Soda Fire,2020-08-12,Kern,424.0,34.962524,-119.444977,8.0,2.0,Summer,Large,2020-08-12,,31.7,16.1,1.2,0.0,Unknown,High,Medium,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Meiss Fire,2020-08-13,Sacramento,512.0,38.474502,-121.172572,8.0,3.0,Summer,Large,2020-08-13,,36.7,21.7,1.2,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ranch 2 Fire,2020-08-13,Los Angeles,4237.0,34.160265,-117.910498,8.0,3.0,Summer,Large,2020-08-13,,36.7,21.7,1.2,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Clark Fire,2020-08-14,Butte,110.0,39.647686,-121.633994,8.0,4.0,Summer,Medium,2020-08-14,,37.8,21.7,1.5,0.0,Unknown,High,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Loyalton Fire,2020-08-14,Sierra,47029.0,39.702438,-120.143473,8.0,4.0,Summer,Large,2020-08-14,,37.8,21.7,1.5,0.0,Unknown,High,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Whale Fire,2020-08-15,San Luis Obispo,320.0,35.472114,-120.856731,8.0,5.0,Summer,Large,2020-08-15,,30.6,21.7,2.9,0.0,Unknown,High,High,Dry,8.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hills Fire,2020-08-15,Fresno,2121.0,36.09876,-120.427342,8.0,5.0,Summer,Large,2020-08-15,,30.6,21.7,2.9,0.0,Unknown,High,High,Dry,8.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Carmel Fire,2020-08-18,Monterey,6901.0,36.4463,-121.68181,8.0,1.0,Summer,Large,2020-08-18,,37.8,21.7,2.5,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3-19 Fire,2020-08-18,Mendocino,62.0,39.276,-123.013667,8.0,1.0,Summer,Medium,2020-08-18,,37.8,21.7,2.5,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Salt Fire,2020-08-18,Calaveras,1783.0,38.027921,-120.763258,8.0,1.0,Summer,Large,2020-08-18,,37.8,21.7,2.5,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Creek Fire,2020-08-18,Mendocino,820.0,39.8174372,-123.2111007,8.0,1.0,Summer,Large,2020-08-18,,37.8,21.7,2.5,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Woodward Fire,2020-08-18,Marin,4929.0,38.018089,-122.836701,8.0,1.0,Summer,Large,2020-08-18,,37.8,21.7,2.5,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Moc Fire,2020-08-20,Tuolumne,2857.0,37.813779,-120.312565,8.0,3.0,Summer,Large,2020-08-20,,31.7,22.8,2.4,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Volcano Fire,2020-08-20,San Diego,45.0,33.454896,-117.328234,8.0,3.0,Summer,Medium,2020-08-20,,31.7,22.8,2.4,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
